Pair_name	fs_name	L	theta	nuB	nuF	T	fs_sanitycheck	-2LL_model	AIC
KY7_US-Vir17-VA1	dadi_objects_duos/probs.KY7.US-Vir17-VA1.delim	328587	16967.22337579242	1.7757378806675688	6.92959336319208	4.840090563270335	309261.31635798054	-181054.57851392013	362115.15702784027
KY7_US-Vir17-VA1	dadi_objects_duos/probs.KY7.US-Vir17-VA1.delim	328587	95101.07527451857	0.0009815522278424182	0.00016784847099314803	3.329346551719992e-05	309261.31635798054	-103835.92129469548	207677.84258939096
KY7_US-Vir17-VA1	dadi_objects_duos/probs.KY7.US-Vir17-VA1.delim	328587	25498.98349530056	3.7032393635020773	2.8183641749695054	4.9308106912543925	309261.31635798054	-134097.25024480154	268200.5004896031
KY7_US-Vir17-VA1	dadi_objects_duos/probs.KY7.US-Vir17-VA1.delim	328587	198792.62630518182	4.340753755741648	0.16970290812759214	1.1681939299324573	309261.31635798054	-113298.61422997163	226603.22845994326
KY7_US-Vir17-VA1	dadi_objects_duos/probs.KY7.US-Vir17-VA1.delim	328587	95163.09456138706	0.0009601568461174975	0.0001376370851487555	2.914366988326599e-05	309261.31635798054	-103835.5976998985	207677.195399797
KY7_US-Vir17-VA1	dadi_objects_duos/probs.KY7.US-Vir17-VA1.delim	328587	95440.4927199433	3.3560204721369825e-05	0.0008875937436286504	1.080833643663665e-05	309261.31635798054	-103837.75471666433	207681.50943332867
KY7_US-Vir17-VA1	dadi_objects_duos/probs.KY7.US-Vir17-VA1.delim	328587	26080644.593106322	1.7814194166181736	0.0013118663987130665	0.06034378412304301	309261.31635798054	-113894.72894286054	227795.4578857211
KY7_US-Vir17-VA1	dadi_objects_duos/probs.KY7.US-Vir17-VA1.delim	328587	24859.9892311607	8.37733490431048	2.4899771438524865	4.285772014203097	309261.31635798054	-127345.63363592554	254697.26727185107
KY7_US-Vir17-VA1	dadi_objects_duos/probs.KY7.US-Vir17-VA1.delim	328587	93983.64114147698	9.858290102843696	0.08942885524900485	0.06833251313058135	309261.31635798054	-104805.6090458985	209617.218091797
KY7_US-Vir17-VA1	dadi_objects_duos/probs.KY7.US-Vir17-VA1.delim	328587	18057.974752042126	1.9930805037324062	6.033851775349695	4.740506835874906	309261.31635798054	-172271.5670819123	344549.1341638246
KY7_US-Vir17-VA1	dadi_objects_duos/probs.KY7.US-Vir17-VA1.delim	328587	54596.69018254667	9.467032100783511	0.8209505175688825	3.8826619908150124	309261.31635798054	-115312.3296917807	230630.6593835614
