Pair_name	fs_name	L	theta	nuB	nuF	T	fs_sanitycheck	-2LL_model	AIC
KY8_US-Vir18-VA4	dadi_objects_duos/probs.KY8.US-Vir18-VA4.delim	3936129	573986.7742490346	6.161356163968301	1.0737699677410855	1.286252586396163	3696876.6666197837	-1053188.0853269617	2106382.1706539234
KY8_US-Vir18-VA4	dadi_objects_duos/probs.KY8.US-Vir18-VA4.delim	3936129	1027732.1790460031	0.0014047761181458897	5.572882618754682e-05	1.0636869547384776e-05	3696876.6666197837	-931311.1015805432	1862628.2031610864
KY8_US-Vir18-VA4	dadi_objects_duos/probs.KY8.US-Vir18-VA4.delim	3936129	1030161.3489964651	0.27807578003096606	8.242353402737508e-05	3.859811258095871e-05	3696876.6666197837	-931300.6526112738	1862607.3052225476
KY8_US-Vir18-VA4	dadi_objects_duos/probs.KY8.US-Vir18-VA4.delim	3936129	1031085.1743077819	0.5035469063102468	2.826432415684666e-05	1.602024960163075e-05	3696876.6666197837	-931293.9218803069	1862593.8437606138
KY8_US-Vir18-VA4	dadi_objects_duos/probs.KY8.US-Vir18-VA4.delim	3936129	288193.75816387654	3.07017124947445	3.4655700176407653	3.59548978971697	3696876.6666197837	-1276005.0543023255	2552016.108604651
KY8_US-Vir18-VA4	dadi_objects_duos/probs.KY8.US-Vir18-VA4.delim	3936129	475361.9410881175	7.215152102157641	1.2784762017304723	3.5657888942387075	3696876.6666197837	-1077710.0595769507	2155426.1191539015
KY8_US-Vir18-VA4	dadi_objects_duos/probs.KY8.US-Vir18-VA4.delim	3936129	441616.78650842415	9.05307682920391	1.3586874612905484	3.2902044855286485	3696876.6666197837	-1068171.2741154563	2136348.5482309125
KY8_US-Vir18-VA4	dadi_objects_duos/probs.KY8.US-Vir18-VA4.delim	3936129	198026.19265406596	7.414007332021771	5.095221844139985	4.209065472571382	3696876.6666197837	-1330891.0693720444	2661788.138744089
KY8_US-Vir18-VA4	dadi_objects_duos/probs.KY8.US-Vir18-VA4.delim	3936129	997142.7276986613	9.804647631904963	0.16540009272820658	0.09500234699200459	3696876.6666197837	-944953.8772804444	1889913.7545608887
KY8_US-Vir18-VA4	dadi_objects_duos/probs.KY8.US-Vir18-VA4.delim	3936129	798212.4392968066	9.447565671750015	0.49644452573599146	0.4505388768456889	3696876.6666197837	-973720.8301073766	1947447.6602147531
KY8_US-Vir18-VA4	dadi_objects_duos/probs.KY8.US-Vir18-VA4.delim	3936129	394243.60846698144	9.803244918369158	1.7749023382568414	1.9204886458060446	3696876.6666197837	-1103891.8395464248	2207789.6790928496
KY8_US-Vir18-VA4	dadi_objects_duos/probs.KY8.US-Vir18-VA4.delim	3936129	228325.68286333772	0.6431101076612504	7.193478067719996	4.718262830465319	3696876.6666197837	-1788895.2657371617	3577796.5314743235
KY8_US-Vir18-VA4	dadi_objects_duos/probs.KY8.US-Vir18-VA4.delim	3936129	1028243.8198107273	0.028731446673819522	9.24538389702055e-05	3.033478066071214e-05	3696876.6666197837	-931305.9816386672	1862617.9632773343
KY8_US-Vir18-VA4	dadi_objects_duos/probs.KY8.US-Vir18-VA4.delim	3936129	225630.2054273893	9.531146294561495	3.694065553282639	4.491566145042379	3696876.6666197837	-1175315.61672138	2350637.23344276
KY8_US-Vir18-VA4	dadi_objects_duos/probs.KY8.US-Vir18-VA4.delim	3936129	205482.92058015883	9.98328478228133	4.291502197070353	4.532362317022049	3696876.6666197837	-1220194.3908355406	2440394.781671081
KY8_US-Vir18-VA4	dadi_objects_duos/probs.KY8.US-Vir18-VA4.delim	3936129	494775.6108844776	8.258037126224561	1.17785640928641	4.302419858146766	3696876.6666197837	-1081364.5763083515	2162735.152616703
KY8_US-Vir18-VA4	dadi_objects_duos/probs.KY8.US-Vir18-VA4.delim	3936129	293157.661954727	7.740755906616178	2.600433392317978	3.9012555762625554	3696876.6666197837	-1124558.2646568404	2249122.5293136807
KY8_US-Vir18-VA4	dadi_objects_duos/probs.KY8.US-Vir18-VA4.delim	3936129	608985.7219245217	9.105907284682429	0.902342057620811	4.408649282229785	3696876.6666197837	-1086351.772709052	2172709.545418104
KY8_US-Vir18-VA4	dadi_objects_duos/probs.KY8.US-Vir18-VA4.delim	3936129	549747.1894023536	9.853898908704473	0.9808317903775111	3.4248671849207213	3696876.6666197837	-1075487.7925325914	2150981.5850651828
KY8_US-Vir18-VA4	dadi_objects_duos/probs.KY8.US-Vir18-VA4.delim	3936129	209920.95749243582	9.250114854163826	4.259391479393778	4.393649066185018	3696876.6666197837	-1228953.817030338	2457913.634060676
KY8_US-Vir18-VA4	dadi_objects_duos/probs.KY8.US-Vir18-VA4.delim	3936129	296326.93972716306	9.166937564836788	2.419020811667263	4.150666869773306	3696876.6666197837	-1101105.6860557576	2202217.372111515
KY8_US-Vir18-VA4	dadi_objects_duos/probs.KY8.US-Vir18-VA4.delim	3936129	178253.89447249207	8.797485926999762	5.629713491220196	4.712397652997786	3696876.6666197837	-1332830.9617521293	2665667.9235042585
KY8_US-Vir18-VA4	dadi_objects_duos/probs.KY8.US-Vir18-VA4.delim	3936129	400292.6716411037	9.308252722729373	1.518652604042081	4.502188628205054	3696876.6666197837	-1078143.5069929017	2156293.0139858034
KY8_US-Vir18-VA4	dadi_objects_duos/probs.KY8.US-Vir18-VA4.delim	3936129	311542.39417843684	8.403429499914306	2.508199068419008	2.893537212888678	3696876.6666197837	-1144991.5100774087	2289989.0201548175
KY8_US-Vir18-VA4	dadi_objects_duos/probs.KY8.US-Vir18-VA4.delim	3936129	1030098.8065058981	0.000521764731579929	0.00011052130954619505	1.2532748835486803e-05	3696876.6666197837	-931327.4171454756	1862660.8342909513
KY8_US-Vir18-VA4	dadi_objects_duos/probs.KY8.US-Vir18-VA4.delim	3936129	1031147.9235807599	9.730071243078504	9.82589119635325e-05	6.552910020084697e-05	3696876.6666197837	-931289.3395546637	1862584.6791093275
KY8_US-Vir18-VA4	dadi_objects_duos/probs.KY8.US-Vir18-VA4.delim	3936129	759102.2579262458	9.45865548061141	0.5611866631673005	0.4973554064920792	3696876.6666197837	-983123.9220443723	1966253.8440887446
KY8_US-Vir18-VA4	dadi_objects_duos/probs.KY8.US-Vir18-VA4.delim	3936129	311064.39603624237	2.0043799678565226	3.340300999303388	3.8422918214134048	3696876.6666197837	-1296464.7953122263	2592935.5906244526
KY8_US-Vir18-VA4	dadi_objects_duos/probs.KY8.US-Vir18-VA4.delim	3936129	1031502.3576931428	0.00027655746730198446	0.00019369380923017334	1.3366415156146986e-05	3696876.6666197837	-931356.720911322	1862719.441822644
KY8_US-Vir18-VA4	dadi_objects_duos/probs.KY8.US-Vir18-VA4.delim	3936129	342605.4237958872	8.869199930204479	2.084513153891231	2.9675574648041327	3696876.6666197837	-1099412.0013689047	2198830.0027378094
KY8_US-Vir18-VA4	dadi_objects_duos/probs.KY8.US-Vir18-VA4.delim	3936129	1027879.2052192756	0.001018754289318304	0.00019178230491545984	2.2435770760104762e-05	3696876.6666197837	-931328.6847368705	1862663.369473741
KY8_US-Vir18-VA4	dadi_objects_duos/probs.KY8.US-Vir18-VA4.delim	3936129	274294.10851559864	6.232544288953795	3.094776051788027	3.7769047505852944	3696876.6666197837	-1179272.7008762513	2358551.4017525027
KY8_US-Vir18-VA4	dadi_objects_duos/probs.KY8.US-Vir18-VA4.delim	3936129	691868.7913324339	5.6828630744913475	0.8111832370978643	2.8430537533796465	3696876.6666197837	-1080684.3229946934	2161374.645989387
KY8_US-Vir18-VA4	dadi_objects_duos/probs.KY8.US-Vir18-VA4.delim	3936129	877495.147495765	9.31798617263738	0.3728363222835226	0.30463052378045924	3696876.6666197837	-960166.8574814323	1920339.7149628645
KY8_US-Vir18-VA4	dadi_objects_duos/probs.KY8.US-Vir18-VA4.delim	3936129	460207.5528600481	9.3883843831784	1.4616800380505173	1.3262219617129407	3696876.6666197837	-1103311.0511413275	2206628.102282655
KY8_US-Vir18-VA4	dadi_objects_duos/probs.KY8.US-Vir18-VA4.delim	3936129	623173.1660406401	7.805126090322776	0.8828938319306407	3.5924647951253603	3696876.6666197837	-1082618.043198863	2165242.086397726
KY8_US-Vir18-VA4	dadi_objects_duos/probs.KY8.US-Vir18-VA4.delim	3936129	192387.30388706963	9.993282310322599	6.463124277555878	2.6191347256522715	3696876.6666197837	-1778776.3216359722	3557558.6432719445
KY8_US-Vir18-VA4	dadi_objects_duos/probs.KY8.US-Vir18-VA4.delim	3936129	1031156.7811314956	1.733349597240311	3.5871470843305665e-05	2.2414790608448618e-05	3696876.6666197837	-931287.502497997	1862581.004995994
KY8_US-Vir18-VA4	dadi_objects_duos/probs.KY8.US-Vir18-VA4.delim	3936129	15656197.20546778	5.950508456593542	0.04940583510203842	3.104419013806397	3696876.6666197837	-1133404.4922148131	2266814.9844296263
KY8_US-Vir18-VA4	dadi_objects_duos/probs.KY8.US-Vir18-VA4.delim	3936129	182701.3363306779	3.998094706784331	6.985509568080693	4.230667193724488	3696876.6666197837	-1541982.0123469033	3083970.0246938067
KY8_US-Vir18-VA4	dadi_objects_duos/probs.KY8.US-Vir18-VA4.delim	3936129	427111.1333112138	9.349950484402143	1.6429663430242898	1.5014634630799728	3696876.6666197837	-1120537.633121658	2241081.266243316
KY8_US-Vir18-VA4	dadi_objects_duos/probs.KY8.US-Vir18-VA4.delim	3936129	1053796.2068236554	3.2583369132486204e-05	0.003851035044193153	1.028640792644946e-05	3696876.6666197837	-933447.7289082257	1866901.4578164513
KY8_US-Vir18-VA4	dadi_objects_duos/probs.KY8.US-Vir18-VA4.delim	3936129	905215.5821296651	6.882383713197109	0.49673552746470906	1.4620586613011748	3696876.6666197837	-1074475.403842988	2148956.807685976
KY8_US-Vir18-VA4	dadi_objects_duos/probs.KY8.US-Vir18-VA4.delim	3936129	589468.8290955734	6.367169279768309	0.9876185664619265	3.5513601252534395	3696876.6666197837	-1082192.1480216999	2164390.2960433997
KY8_US-Vir18-VA4	dadi_objects_duos/probs.KY8.US-Vir18-VA4.delim	3936129	270405.92668763874	9.829984396594847	2.7062523771588016	4.495761522058799	3696876.6666197837	-1108191.8868324095	2216389.773664819
KY8_US-Vir18-VA4	dadi_objects_duos/probs.KY8.US-Vir18-VA4.delim	3936129	905186.7670984999	9.498770462042756	0.33987731202055776	0.29312648373914035	3696876.6666197837	-957129.5160888495	1914265.032177699
KY8_US-Vir18-VA4	dadi_objects_duos/probs.KY8.US-Vir18-VA4.delim	3936129	483042.84499682905	9.500272357198368	1.3102158117784926	1.416484285893753	3696876.6666197837	-1065473.9305160972	2130953.8610321945
