Pair_name	fs_name	L	theta	nuB	nuF	T	fs_sanitycheck	-2LL_model	AIC
KY5_US-Vir18-VA4	dadi_objects_duos/probs.KY5.US-Vir18-VA4.delim	3927899	648184.818170934	3.905463903270125	0.9487246912463907	2.514635459183101	3702683.5359193585	-1008171.9601418327	2016349.9202836654
KY5_US-Vir18-VA4	dadi_objects_duos/probs.KY5.US-Vir18-VA4.delim	3927899	301586.6788480666	9.792358282263883	2.5543260120815376	2.737259336175086	3702683.5359193585	-1091495.2842609878	2182996.5685219755
KY5_US-Vir18-VA4	dadi_objects_duos/probs.KY5.US-Vir18-VA4.delim	3927899	601740.6168859928	5.079250030775479	3.686820369041644	0.10053207331106781	3702683.5359193585	-1718892.7624949692	3437791.5249899384
KY5_US-Vir18-VA4	dadi_objects_duos/probs.KY5.US-Vir18-VA4.delim	3927899	303167.57584369683	6.295040707591408	2.432321287237487	4.70612416434289	3702683.5359193585	-1049287.3256162843	2098580.6512325685
KY5_US-Vir18-VA4	dadi_objects_duos/probs.KY5.US-Vir18-VA4.delim	3927899	1033184.869433135	9.93312435940585	0.0019853640933913887	0.001038267586401391	3702683.5359193585	-841906.8853859722	1683819.7707719444
KY5_US-Vir18-VA4	dadi_objects_duos/probs.KY5.US-Vir18-VA4.delim	3927899	180749.2935911342	8.196522785244953	5.378335283817113	4.839384414464316	3702683.5359193585	-1252393.536577944	2504793.073155888
KY5_US-Vir18-VA4	dadi_objects_duos/probs.KY5.US-Vir18-VA4.delim	3927899	534432.1388266819	9.996834347581743	8.304967126696381	0.11496697390157921	3702683.5359193585	-2090546.0989779243	4181098.1979558486
KY5_US-Vir18-VA4	dadi_objects_duos/probs.KY5.US-Vir18-VA4.delim	3927899	1034444.2713872143	6.305543467173995e-05	0.0010213931707704293	1.1357614726483394e-05	3702683.5359193585	-841679.286886538	1683364.573773076
KY5_US-Vir18-VA4	dadi_objects_duos/probs.KY5.US-Vir18-VA4.delim	3927899	978235.1229896746	9.729819896580153	0.20868843131106823	0.14059053871541793	3702683.5359193585	-861029.2157103732	1722064.4314207465
KY5_US-Vir18-VA4	dadi_objects_duos/probs.KY5.US-Vir18-VA4.delim	3927899	491279.66632947384	9.914011190159309	1.1893249499325136	1.812797574107832	3702683.5359193585	-967852.4769595511	1935710.9539191022
KY5_US-Vir18-VA4	dadi_objects_duos/probs.KY5.US-Vir18-VA4.delim	3927899	334036.83403007867	6.767507282774321	2.061726374552932	4.8419582269527925	3702683.5359193585	-1028219.8843802798	2056445.7687605596
KY5_US-Vir18-VA4	dadi_objects_duos/probs.KY5.US-Vir18-VA4.delim	3927899	882298.9690668732	4.683487511694722	0.5958080438667672	2.1694450411559596	3702683.5359193585	-1002675.0508078836	2005356.1016157672
KY5_US-Vir18-VA4	dadi_objects_duos/probs.KY5.US-Vir18-VA4.delim	3927899	1031189.3198710972	0.016512280845855952	0.00013052319079634992	3.796975846919434e-05	3702683.5359193585	-841639.6071715184	1683285.2143430368
KY5_US-Vir18-VA4	dadi_objects_duos/probs.KY5.US-Vir18-VA4.delim	3927899	1034281.730690251	0.00040173597661978983	0.0002008205722644685	1.688221536962833e-05	3702683.5359193585	-841669.8984329232	1683345.7968658465
KY5_US-Vir18-VA4	dadi_objects_duos/probs.KY5.US-Vir18-VA4.delim	3927899	342221.9224448704	9.602745477151643	1.9853284235022184	3.159893798098207	3702683.5359193585	-1016166.6346356814	2032339.2692713628
KY5_US-Vir18-VA4	dadi_objects_duos/probs.KY5.US-Vir18-VA4.delim	3927899	855391.9642144537	8.555153637754193	0.4157591486874687	0.3791294082830856	3702683.5359193585	-885142.445178245	1770290.89035649
KY5_US-Vir18-VA4	dadi_objects_duos/probs.KY5.US-Vir18-VA4.delim	3927899	187425.6402208274	9.189861802643234	4.865222933973297	4.931826736708516	3702683.5359193585	-1194679.7777170404	2389365.555434081
KY5_US-Vir18-VA4	dadi_objects_duos/probs.KY5.US-Vir18-VA4.delim	3927899	718238.8728033666	6.86619589293691	0.7317086026267459	2.7592258265259395	3702683.5359193585	-1000930.667527568	2001867.335055136
KY5_US-Vir18-VA4	dadi_objects_duos/probs.KY5.US-Vir18-VA4.delim	3927899	869336.2544179651	8.836560425293523	0.388038913211381	0.3373580151477012	3702683.5359193585	-880774.3143692232	1761554.6287384464
KY5_US-Vir18-VA4	dadi_objects_duos/probs.KY5.US-Vir18-VA4.delim	3927899	1033817.1381021367	4.09832250334805e-05	0.004858269551431577	1.1936541646425888e-05	3702683.5359193585	-841673.8071966569	1683353.6143933139
KY5_US-Vir18-VA4	dadi_objects_duos/probs.KY5.US-Vir18-VA4.delim	3927899	593213.732092635	2.9278674960326865	1.1667751032761213	4.130388236114128	3702683.5359193585	-1035340.3604430264	2070686.7208860528
KY5_US-Vir18-VA4	dadi_objects_duos/probs.KY5.US-Vir18-VA4.delim	3927899	348208.9949654347	8.867220398862656	1.8889469135508474	3.850367997443965	3702683.5359193585	-1010459.4892502213	2020924.9785004426
KY5_US-Vir18-VA4	dadi_objects_duos/probs.KY5.US-Vir18-VA4.delim	3927899	446229.68646420387	8.087101464111141	1.339261309922873	3.9907455865588974	3702683.5359193585	-1002333.2849804029	2004672.5699608058
KY5_US-Vir18-VA4	dadi_objects_duos/probs.KY5.US-Vir18-VA4.delim	3927899	1033011.1215141347	0.0007815139390667761	9.341913494920362e-05	1.3568724921733567e-05	3702683.5359193585	-841643.1665200017	1683292.3330400034
KY5_US-Vir18-VA4	dadi_objects_duos/probs.KY5.US-Vir18-VA4.delim	3927899	663361.2142583464	7.710340978651578	0.8549109253961028	4.825972324495449	3702683.5359193585	-1010881.2785931854	2021768.5571863707
KY5_US-Vir18-VA4	dadi_objects_duos/probs.KY5.US-Vir18-VA4.delim	3927899	268915.9704917273	9.38189032835734	2.650941832633039	4.929857601531392	3702683.5359193585	-1035408.0573159893	2070822.1146319786
KY5_US-Vir18-VA4	dadi_objects_duos/probs.KY5.US-Vir18-VA4.delim	3927899	1034192.451200501	0.002863146295689213	4.460802655932256e-05	1.1426813891904266e-05	3702683.5359193585	-841645.2390567081	1683296.4781134161
KY5_US-Vir18-VA4	dadi_objects_duos/probs.KY5.US-Vir18-VA4.delim	3927899	302837.3088543403	8.487380005483113	2.410946625901748	3.6558388029272857	3702683.5359193585	-1044956.4563249552	2089918.9126499104
KY5_US-Vir18-VA4	dadi_objects_duos/probs.KY5.US-Vir18-VA4.delim	3927899	176837.3603972337	2.2648170702955643	7.896511455506222	4.770645691776034	3702683.5359193585	-1589586.9341587643	3179179.8683175286
KY5_US-Vir18-VA4	dadi_objects_duos/probs.KY5.US-Vir18-VA4.delim	3927899	689348.3546254337	5.482839934433138	0.7873700340505061	1.5121522713181585	3702683.5359193585	-974336.0111593691	1948678.0223187383
KY5_US-Vir18-VA4	dadi_objects_duos/probs.KY5.US-Vir18-VA4.delim	3927899	873012.635301965	9.53364494203992	0.39029499528893874	0.40156541632503906	3702683.5359193585	-881925.6856026909	1763857.3712053818
KY5_US-Vir18-VA4	dadi_objects_duos/probs.KY5.US-Vir18-VA4.delim	3927899	367394.3205796389	2.6978712033185985	2.605411894501092	2.4048220027439724	3702683.5359193585	-1201938.5314861268	2403883.0629722537
KY5_US-Vir18-VA4	dadi_objects_duos/probs.KY5.US-Vir18-VA4.delim	3927899	263231.02322993655	8.309794239908248	2.851318192178206	4.6948812601537355	3702683.5359193585	-1056172.7762630165	2112351.552526033
KY5_US-Vir18-VA4	dadi_objects_duos/probs.KY5.US-Vir18-VA4.delim	3927899	332230.83254797047	9.805576206037674	1.9360866713777933	4.486819740826177	3702683.5359193585	-1007592.7738526193	2015191.5477052387
KY5_US-Vir18-VA4	dadi_objects_duos/probs.KY5.US-Vir18-VA4.delim	3927899	1033913.302833442	5.2529942394631994e-05	0.0024526230501556185	1.24845371503148e-05	3702683.5359193585	-841676.7178017973	1683359.4356035946
KY5_US-Vir18-VA4	dadi_objects_duos/probs.KY5.US-Vir18-VA4.delim	3927899	331582.0331880925	9.57106036937235	2.360889491770817	2.0682539414564363	3702683.5359193585	-1128256.8371861593	2256519.6743723187
KY5_US-Vir18-VA4	dadi_objects_duos/probs.KY5.US-Vir18-VA4.delim	3927899	439330.4291368624	6.344147375246986	1.4402890739966727	4.261286810900576	3702683.5359193585	-1012716.2790463316	2025438.5580926633
KY5_US-Vir18-VA4	dadi_objects_duos/probs.KY5.US-Vir18-VA4.delim	3927899	655156.161076228	5.67041347781949	3.1761079360708404	0.06499650592159897	3702683.5359193585	-1557020.558343246	3114047.116686492
KY5_US-Vir18-VA4	dadi_objects_duos/probs.KY5.US-Vir18-VA4.delim	3927899	936382.1243657569	8.027270107884828	0.3250537837945719	0.3082669105378302	3702683.5359193585	-879453.4254217631	1758912.8508435262
KY5_US-Vir18-VA4	dadi_objects_duos/probs.KY5.US-Vir18-VA4.delim	3927899	625476.4632214184	9.390422851273247	0.83813306756797	0.7557357912570053	3702683.5359193585	-951701.1482642877	1903408.2965285755
KY5_US-Vir18-VA4	dadi_objects_duos/probs.KY5.US-Vir18-VA4.delim	3927899	389905.5950771644	1.498941673632458	2.388496591009235	4.492397986642714	3702683.5359193585	-1166537.3516615636	2333080.7033231272
KY5_US-Vir18-VA4	dadi_objects_duos/probs.KY5.US-Vir18-VA4.delim	3927899	411712.0256608148	9.638514516583786	1.4547763749111584	3.5970684668409527	3702683.5359193585	-994406.9962324725	1988819.992464945
KY5_US-Vir18-VA4	dadi_objects_duos/probs.KY5.US-Vir18-VA4.delim	3927899	767426.2824832981	2.3638334119840243	4.7471432259197295	0.014971676194056831	3702683.5359193585	-1220012.2281411982	2440030.4562823963
KY5_US-Vir18-VA4	dadi_objects_duos/probs.KY5.US-Vir18-VA4.delim	3927899	878356.6434395518	9.942425956440758	0.39227352396336507	0.46543634800413625	3702683.5359193585	-887461.6885359358	1774929.3770718717
KY5_US-Vir18-VA4	dadi_objects_duos/probs.KY5.US-Vir18-VA4.delim	3927899	343965.07620230335	9.861566392802441	1.9279159206342407	3.3871237814846356	3702683.5359193585	-1008749.2200538222	2017504.4401076443
KY5_US-Vir18-VA4	dadi_objects_duos/probs.KY5.US-Vir18-VA4.delim	3927899	1030774.4099231868	0.01073689583899966	3.5535862386194477e-05	1.2106103809466784e-05	3702683.5359193585	-841623.3127460034	1683252.6254920068
KY5_US-Vir18-VA4	dadi_objects_duos/probs.KY5.US-Vir18-VA4.delim	3927899	210060.13928891014	9.454125545904768	4.03459739603413	4.699036725245877	3702683.5359193585	-1134443.5982941987	2268893.1965883975
KY5_US-Vir18-VA4	dadi_objects_duos/probs.KY5.US-Vir18-VA4.delim	3927899	334792.9682846612	9.122474194843033	2.178082316947581	2.655829522333425	3702683.5359193585	-1051890.6342252418	2103787.2684504837
KY5_US-Vir18-VA4	dadi_objects_duos/probs.KY5.US-Vir18-VA4.delim	3927899	1032024.6332518666	0.020319795211778856	3.031875815681399e-05	1.1829765897092524e-05	3702683.5359193585	-841613.8926095904	1683233.7852191809
KY5_US-Vir18-VA4	dadi_objects_duos/probs.KY5.US-Vir18-VA4.delim	3927899	1029323.013460422	0.0495405158478246	6.9529920197784e-05	2.6980669136490976e-05	3702683.5359193585	-841641.9319185094	1683289.8638370188
KY5_US-Vir18-VA4	dadi_objects_duos/probs.KY5.US-Vir18-VA4.delim	3927899	167157.13283615874	8.20715524660595	6.416289684685183	4.524862439322042	3702683.5359193585	-1379393.747254172	2758793.494508344
KY5_US-Vir18-VA4	dadi_objects_duos/probs.KY5.US-Vir18-VA4.delim	3927899	580566.6230293342	2.4844724997152916	1.2398070561177976	3.2804962891502254	3702683.5359193585	-1044732.5250184542	2089471.0500369084
KY5_US-Vir18-VA4	dadi_objects_duos/probs.KY5.US-Vir18-VA4.delim	3927899	1033140.9222692343	0.000546709704844855	0.00013707315170780008	1.524851862121771e-05	3702683.5359193585	-841649.796580802	1683305.593161604
KY5_US-Vir18-VA4	dadi_objects_duos/probs.KY5.US-Vir18-VA4.delim	3927899	1033648.8566719595	0.016960450017502023	3.13864359096227e-05	1.1952232730737322e-05	3702683.5359193585	-841625.6906368248	1683257.3812736496
KY5_US-Vir18-VA4	dadi_objects_duos/probs.KY5.US-Vir18-VA4.delim	3927899	162280.4047851132	8.006883351430416	6.57702705748074	4.870938201669573	3702683.5359193585	-1360827.9709303272	2721661.9418606544
KY5_US-Vir18-VA4	dadi_objects_duos/probs.KY5.US-Vir18-VA4.delim	3927899	544819.8283573336	9.842420473980349	0.9924182082040999	2.0259943200318404	3702683.5359193585	-965851.5270774099	1931709.0541548198
KY5_US-Vir18-VA4	dadi_objects_duos/probs.KY5.US-Vir18-VA4.delim	3927899	1030837.2312544236	0.0019653784066718783	0.00018106501857486924	2.8298250632504953e-05	3702683.5359193585	-841654.6986989598	1683315.3973979196
KY5_US-Vir18-VA4	dadi_objects_duos/probs.KY5.US-Vir18-VA4.delim	3927899	1032725.1939988338	0.0011828014300615658	0.0001438874338650394	2.0746998081786897e-05	3702683.5359193585	-841648.2714942711	1683302.5429885422
KY5_US-Vir18-VA4	dadi_objects_duos/probs.KY5.US-Vir18-VA4.delim	3927899	237113.6062711458	9.900965715741407	3.5225909655997016	3.7112771703349265	3702683.5359193585	-1138453.6409309283	2276913.2818618566
KY5_US-Vir18-VA4	dadi_objects_duos/probs.KY5.US-Vir18-VA4.delim	3927899	575468.2085984355	3.3919298578233996	1.1650108771789096	2.5221854362618443	3702683.5359193585	-1022574.1824226321	2045154.3648452642
KY5_US-Vir18-VA4	dadi_objects_duos/probs.KY5.US-Vir18-VA4.delim	3927899	829780.8457492552	7.911346670907192	0.5542720264749075	1.7750983330787145	3702683.5359193585	-992780.2087170642	1985566.4174341285
KY5_US-Vir18-VA4	dadi_objects_duos/probs.KY5.US-Vir18-VA4.delim	3927899	1031043.219245514	0.01150545140208436	0.00015928756700310387	4.1189174190708754e-05	3702683.5359193585	-841646.8692937545	1683299.738587509
KY5_US-Vir18-VA4	dadi_objects_duos/probs.KY5.US-Vir18-VA4.delim	3927899	244826.84935288015	8.576643975625796	3.202883948483627	4.6112771551903755	3702683.5359193585	-1078964.181736246	2157934.363472492
KY5_US-Vir18-VA4	dadi_objects_duos/probs.KY5.US-Vir18-VA4.delim	3927899	564916.4235805485	9.974131852691846	0.9594913089423652	1.3779749560484664	3702683.5359193585	-948095.1227706947	1896196.2455413893
KY5_US-Vir18-VA4	dadi_objects_duos/probs.KY5.US-Vir18-VA4.delim	3927899	813046.4874264977	9.722664705975424	0.5521154714054604	1.9516119304200656	3702683.5359193585	-996940.8393329247	1993887.6786658494
KY5_US-Vir18-VA4	dadi_objects_duos/probs.KY5.US-Vir18-VA4.delim	3927899	1031216.7610156613	0.019327706579753016	0.000135687188157931	4.041133785146653e-05	3702683.5359193585	-841639.78757781	1683285.57515562
KY5_US-Vir18-VA4	dadi_objects_duos/probs.KY5.US-Vir18-VA4.delim	3927899	388449.39827033994	8.653552418781159	1.8521606118914795	1.8805304143544703	3702683.5359193585	-1058722.697884519	2117451.395769038
KY5_US-Vir18-VA4	dadi_objects_duos/probs.KY5.US-Vir18-VA4.delim	3927899	231087.797927218	8.067332168323112	3.5448360180429717	4.742762452257639	3702683.5359193585	-1103850.5826520494	2207707.1653040987
KY5_US-Vir18-VA4	dadi_objects_duos/probs.KY5.US-Vir18-VA4.delim	3927899	485749.2219795101	4.145430581142721	1.39036780415819	3.7728535009529676	3702683.5359193585	-1026620.2766671451	2053246.5533342902
KY5_US-Vir18-VA4	dadi_objects_duos/probs.KY5.US-Vir18-VA4.delim	3927899	1034419.0619694513	0.00045017258559130465	0.00012794841659692388	1.3644101501402567e-05	3702683.5359193585	-841664.8033898103	1683335.6067796205
KY5_US-Vir18-VA4	dadi_objects_duos/probs.KY5.US-Vir18-VA4.delim	3927899	851699.6418024579	3.7709596291299916	0.6799861940115959	2.7156874660178154	3702683.5359193585	-1009327.7847052596	2018661.5694105192
KY5_US-Vir18-VA4	dadi_objects_duos/probs.KY5.US-Vir18-VA4.delim	3927899	1030888.9790664936	0.006709654081373795	3.181741412327702e-05	1.0177614156452695e-05	3702683.5359193585	-841623.7163075854	1683253.4326151707
KY5_US-Vir18-VA4	dadi_objects_duos/probs.KY5.US-Vir18-VA4.delim	3927899	1030644.2302568462	0.004588604675110072	0.00012425643791872897	2.7394762021945062e-05	3702683.5359193585	-841646.2688632879	1683298.5377265757
KY5_US-Vir18-VA4	dadi_objects_duos/probs.KY5.US-Vir18-VA4.delim	3927899	883949.4803227838	9.943472753660402	0.34988804369207993	0.29026826790758165	3702683.5359193585	-874044.0136607632	1748094.0273215263
KY5_US-Vir18-VA4	dadi_objects_duos/probs.KY5.US-Vir18-VA4.delim	3927899	728747.5674268297	9.729587474717317	0.6084790775154494	0.7077455010066712	3702683.5359193585	-908408.9288931874	1816823.8577863749
KY5_US-Vir18-VA4	dadi_objects_duos/probs.KY5.US-Vir18-VA4.delim	3927899	1034395.0561380489	0.0005663718521806391	0.0001886720137581171	1.8869495000949747e-05	3702683.5359193585	-841671.6641025696	1683349.3282051391
KY5_US-Vir18-VA4	dadi_objects_duos/probs.KY5.US-Vir18-VA4.delim	3927899	1034198.4662922804	4.671010368021894e-05	0.0024033646981613966	1.137630200004718e-05	3702683.5359193585	-841677.2703467332	1683360.5406934663
KY5_US-Vir18-VA4	dadi_objects_duos/probs.KY5.US-Vir18-VA4.delim	3927899	1034300.9148521081	4.119652497086709e-05	0.0021015689131652793	1.0018508513621514e-05	3702683.5359193585	-841674.3514234964	1683354.7028469928
