Pair_name	fs_name	L	theta	nuB	nuF	T	fs_sanitycheck	-2LL_model	AIC
KY10_US-Vir17-VA2	dadi_objects_duos/probs.KY10.US-Vir17-VA2.delim	4387386	432695.7781763955	1.8327601620776963	2.400526786034589	4.9376775464726625	4027869.3592319707	-1091454.2054340988	2182914.4108681977
KY10_US-Vir17-VA2	dadi_objects_duos/probs.KY10.US-Vir17-VA2.delim	4387386	1155058.9676379992	0.6197791363657623	3.369897412929038e-05	1.9247872362025994e-05	4027869.3592319707	-858786.6283561301	1717579.2567122602
KY10_US-Vir17-VA2	dadi_objects_duos/probs.KY10.US-Vir17-VA2.delim	4387386	491184.7783617485	1.053266244126323	2.4997213925602213	3.3341415693992342	4027869.3592319707	-1200159.8714810037	2400325.7429620074
KY10_US-Vir17-VA2	dadi_objects_duos/probs.KY10.US-Vir17-VA2.delim	4387386	1151692.2321445683	0.001245039277166006	0.00015056031654505083	2.0663599259765283e-05	4027869.3592319707	-858784.7245700639	1717575.4491401277
KY10_US-Vir17-VA2	dadi_objects_duos/probs.KY10.US-Vir17-VA2.delim	4387386	154707.48832950598	8.54952753818421	9.9381192988313	4.927064313553589	4027869.3592319707	-1629807.1333665007	3259620.2667330015
KY10_US-Vir17-VA2	dadi_objects_duos/probs.KY10.US-Vir17-VA2.delim	4387386	844025.1148718296	9.371125195196266	0.6936888984283799	3.7168130614976302	4027869.3592319707	-982031.9965298021	1964069.9930596042
KY10_US-Vir17-VA2	dadi_objects_duos/probs.KY10.US-Vir17-VA2.delim	4387386	1150161.862478928	0.05079301881799256	0.00015566319618851235	5.120040372684421e-05	4027869.3592319707	-858782.7836055043	1717571.5672110086
KY10_US-Vir17-VA2	dadi_objects_duos/probs.KY10.US-Vir17-VA2.delim	4387386	1016722.2298072014	5.408673533991156	0.49232585250956723	0.8990760434060968	4027869.3592319707	-939708.4587347886	1879422.9174695772
KY10_US-Vir17-VA2	dadi_objects_duos/probs.KY10.US-Vir17-VA2.delim	4387386	1154691.3193342634	4.383292168653287e-05	0.0031675953995056166	1.1044709576039271e-05	4027869.3592319707	-858821.9477211442	1717649.8954422884
KY10_US-Vir17-VA2	dadi_objects_duos/probs.KY10.US-Vir17-VA2.delim	4387386	434921.4950181624	8.972720763989525	1.6691188149471412	3.6776163326639892	4027869.3592319707	-970559.0791323065	1941124.158264613
KY10_US-Vir17-VA2	dadi_objects_duos/probs.KY10.US-Vir17-VA2.delim	4387386	383136.2313729679	9.375931419047163	1.959848460322109	4.288344628320749	4027869.3592319707	-977181.6655378423	1954369.3310756846
KY10_US-Vir17-VA2	dadi_objects_duos/probs.KY10.US-Vir17-VA2.delim	4387386	383277.8405306723	9.772677438217169	2.1930891947515163	2.6340939150761415	4027869.3592319707	-1024619.4197043446	2049244.8394086892
KY10_US-Vir17-VA2	dadi_objects_duos/probs.KY10.US-Vir17-VA2.delim	4387386	202866.10997455762	9.520687012941972	5.866787698623708	4.4788989153528025	4027869.3592319707	-1293560.4224810682	2587126.8449621364
KY10_US-Vir17-VA2	dadi_objects_duos/probs.KY10.US-Vir17-VA2.delim	4387386	772818.4691224545	9.886052964868929	0.7041507058387529	0.9341198598342219	4027869.3592319707	-908811.2618825523	1817628.5237651046
KY10_US-Vir17-VA2	dadi_objects_duos/probs.KY10.US-Vir17-VA2.delim	4387386	962183.1923273786	9.750922887483265	0.4197132252225001	0.41967703102785453	4027869.3592319707	-881100.0655745865	1762206.131149173
KY10_US-Vir17-VA2	dadi_objects_duos/probs.KY10.US-Vir17-VA2.delim	4387386	1154588.908708741	3.503651772727966e-05	0.007545542308346649	1.097187795066679e-05	4027869.3592319707	-858818.971407183	1717643.942814366
KY10_US-Vir17-VA2	dadi_objects_duos/probs.KY10.US-Vir17-VA2.delim	4387386	1149899.3273778267	0.03669814618695742	0.00012707069411518565	4.086242294123008e-05	4027869.3592319707	-858782.3570429491	1717570.7140858981
KY10_US-Vir17-VA2	dadi_objects_duos/probs.KY10.US-Vir17-VA2.delim	4387386	649429.8947352968	8.67149607328187	0.9722593997306453	4.272242832543848	4027869.3592319707	-976105.2979672241	1952216.5959344483
KY10_US-Vir17-VA2	dadi_objects_duos/probs.KY10.US-Vir17-VA2.delim	4387386	242742.6175814526	8.637615763834425	4.239423074235843	4.564069580219954	4027869.3592319707	-1128247.2633366296	2256500.526673259
