GO:0005737	525.601	546	0.0665800000	0.6228393056	546	1174	1238	cytoplasm	108005305,108014262,108018627,108018629,108019955,108020927,108005318,108018612,108007940,108007946,108007945,108007941,108007944,108015573,108014236,108016895,108006675,108020979,108020978,108020975,118877974,108006684,108009718,108009716,108018659,108020955,108007985,108020960,108014276,108008411,108008412,108005384,108008419,108009747,108017376,108005399,108010715,108009727,108018678,108013806,108009784,108013808,108019113,108019116,108020101,139352732,108009792,108008463,108007138,108016077,108010756,108008444,108017382,108013729,108019039,108021339,108010678,108013707,108013708,108021335,108013711,108008366,108008368,108021315,108021321,108010671,108008360,108019075,108021398,108021396,108004803,108021391,108013766,108007069,108019058,108021375,108013737,108013739,108020030,108015516,108016829,108016826,108011141,108020092,108019096,108011132,108011135,108016824,108016804,108004844,108019080,108012451,108016813,108019915,108007928,108015544,108004869,108011162,108011166,108015526,108005428,108013052,108005436,108013032,108006746,108006742,108014356,108010817,108009824,108013093,108018789,108016110,108017449,108018751,108014396,108014395,108010847,118876789,108021500,108010833,108009851,108010825,108009850,108010828,108010829,108008526,108018792,108008577,108020220,108012601,108021538,108019229,108008555,108009889,108020201,108016188,108007231,108009899,108016179,108007167,108012517,108013834,108020117,108020123,108021451,108013831,108019139,108013816,118877253,108021444,108008480,108016914,108016918,108019195,108019199,108011230,108012565,108016921,108013878,108019177,108012527,108019160,108019168,108004914,108020151,108013860,108007195,108016954,108016939,108004950,108015611,108016933,108015672,108014336,108009900,108018862,108013175,108009911,108018839,108006854,108013153,108014486,108014471,108018835,108008618,108016247,108009956,108016238,108005562,108005563,108009926,108017559,108017545,108021622,108010982,108010966,108009995,108016271,108021600,108009975,108008649,108012712,108020335,108018029,108019344,108007342,108021645,108018001,108018002,108021633,108010995,108020241,108008591,108007276,108021556,108020225,108010025,108020298,108010010,108012673,108011317,108009011,108012656,108010060,108009065,108006802,108015742,108010042,108010031,108009050,108006836,108014460,108018821,136117703,108006812,108014440,108006823,108010075,108009095,108010079,108013106,108008703,108018978,108006975,108016304,108006983,108006984,108007418,108008747,108017683,108005682,118877833,108015015,108006114,108007449,108019437,108020406,108007426,108012832,108018129,108009104,108018065,108011433,108009115,108018056,108018055,108020372,108011407,108006055,139352878,108018036,108007391,108010141,108014500,108010146,108011460,108009128,118878367,108010105,108010107,108013209,108014539,108006904,108013212,108009194,108013201,108013205,108015848,108009167,108015852,108015840,108017609,108006962,108018918,108014560,108013237,108013238,108015885,108017774,108015111,108016435,108012077,108015108,108016438,108013390,108013382,108015157,108021819,108016479,108021800,108008847,108015129,108015190,108020513,108008876,108015171,108018201,108018207,108006222,108009314,108012948,108009316,108007589,108012921,108020545,108018233,108010215,108009228,108011552,108006194,108012866,108010205,108018176,108020495,108020493,108011544,108009201,108006176,108019490,108018161,108018166,108012846,108014615,108011591,108009260,108010265,108009243,118878002,108010243,108010245,108012888,108018193,108013328,108013331,108015983,108013324,108015968,108013361,108017707,108005716,108013355,108005731,108007603,108015232,108015230,108007611,108015212,108015216,108016536,108019630,108018300,118877613,108020607,108006327,108016592,108004592,108008963,108011700,108018342,108017005,108005002,108019650,108018321,108006344,108020623,108011737,108009432,108009439,108018373,108009400,118877681,108008011,108012989,108009351,108012996,108009320,108008009,108013407,108021037,108021033,108021034,108009383,108009374,108017805,108014788,108012113,108012112,108014779,108005802,108008087,108014751,108014756,108013499,108012169,108012146,108017830,108012147,108005850,108017825,108007724,108004699,108014022,108014025,108016674,108014019,108004671,108004685,108015325,108015327,108019750,108014052,108006427,108005140,108011828,108018462,108005151,108009519,108017117,108005135,136117283,108020747,108020751,108009547,108011858,108009551,108018477,108009479,108014807,118877386,108018390,108018394,108014866,108014865,108005913,108013508,108013512,108014833,108014834,108005937,108021193,108016603,108014891,108021186,108021183,108014897,108013568,108012220,108021166,108004652,108015317,108005998,108012270,108012261,108005959,108013599,108014149,108006523,108019820,108016799,108019808,108006504,108016771,108019803,108016775,108014119,108005224,108007890,108005238,108007860,108006539,108006534,108014165,108019857,108009629,108017257,108010600,108020895,108017239,108011912,108009662,108021306,108008337,108009644,108011968,108009647,108009651,108005293,108005296,108009589,108013603,108010587,108014942,108008267,108014928,108021216,108009592,108011888,108021208,108017198,108009578,108021201,108008297,108008298,108013633,108012304,108008287,108014953,108012363,108011021,108011023,108004708,108004722,108004717,108015431,108016764,108016750,108015424,108012399,108004750,108004758,108004754,108012381,108012383,108015410,108016748,108012375
GO:0008934	1.795	4	0.0668900000	0.6228393056	4	6	6	inositol monophosphate 1-phosphatase activity	108013769,108013099,118877282,108013301
GO:0042803	4.498	7	0.0683100000	0.6264828378	7	10	14	protein homodimerization activity	108011135,108009852,108018011,108020514,108009225,108019668,108008262
GO:0042981	8.317	11	0.0687300000	0.6264828378	11	13	14	regulation of apoptotic process	108008421,108021480,108013175,108016204,108018011,108009225,108010243,108009326,108005113,108008132,108008311
GO:0005740	1.819	4	0.0706700000	0.6336715385	4	7	7	mitochondrial envelope	108018045,108013467,108007842,108008307
GO:0099536	3.844	6	0.0718100000	0.6336715385	6	8	8	synaptic signaling	108005448,108018876,136116498,108011557,108014173,108009600
GO:0015149	3.148	5	0.0732200000	0.6336715385	5	5	5	hexose transmembrane transporter activity	108010255,108012893,108019659,108019894,108019895
GO:0015749	3.148	5	0.0732200000	0.6336715385	5	5	5	monosaccharide transmembrane transport	108010255,108012893,108019659,108019894,108019895
GO:0048468	3.654	5	0.0739900000	0.6390896341	5	5	5	cell development	108007283,108007279,108007272,108019299,108018987
GO:0043022	7.805	11	0.0760100000	0.6390896341	11	24	24	ribosome binding	108005426,108013076,108011297,108010056,108008731,108012866,108009211,108012000,108010330,108014865,108015497
