Pair_name	fs_name	L	pop1_size	pop2_size	divergence_time	mig_pop1	mig_pop2	Mij	Mji	theta	nu1	nu2	Ts	m12	m21	fs_sanitycheck	-2LL_model	AIC
KY15_US-Vir17-VA2	dadi_objects_duos/probs.KY15.US-Vir17-VA2.delim	4392156	10730180.623441655	17206693.741241504	14991952.1835729	1.3603902061993332	7.532097475707867	1.2678166882180538e-07	4.3774228733174446e-07	1140057.299107133	0.46299482063254405	0.7424488330607407	4.851639577674833	5.8764813150210475	20.28987625896546	4021900.7071290547	-465222.08079862	930454.16159724
KY15_US-Vir17-VA2	dadi_objects_duos/probs.KY15.US-Vir17-VA2.delim	4392156	18613546.22182637	14928719.695474958	1646957.9183740648	106.14724166169202	45.35815244227732	5.702687730574577e-06	3.0383149638763614e-06	123787.68220532498	7.396861217090455	5.932543236000202	4.908650290883375	28.700617341971675	15.291301095635463	4021900.7071290547	-1208730.8146753537	2417471.6293507074
KY15_US-Vir17-VA2	dadi_objects_duos/probs.KY15.US-Vir17-VA2.delim	4392156	29368701.13470264	11573063.05548556	2313746.0600956418	159.89753625312264	27.712044544166652	5.4444878416561816e-06	2.3945298155989323e-06	225580.61766437534	6.404404262429032	2.5237266715323576	3.784172558546669	49.933617461080594	21.961209077637907	4021900.7071290547	-947623.9439026965	1895257.887805393
KY15_US-Vir17-VA2	dadi_objects_duos/probs.KY15.US-Vir17-VA2.delim	4392156	2186716.9832176934	3740345.6159571367	61280.79885822124	2.335375498399157	0.8059780300853795	1.0679825127450727e-06	2.1548223422105702e-07	1135897.8557980563	0.09469980348506682	0.16198255078998008	0.019904082342350478	49.321654585427346	9.951417929334593	4021900.7071290547	-92724.5483730551	185459.0967461102
KY15_US-Vir17-VA2	dadi_objects_duos/probs.KY15.US-Vir17-VA2.delim	4392156	8057395.691070285	12226645.53984927	4962550.020501285	2.4073672081298443	2.032946604653659	2.98777334567029e-07	1.6627181985670953e-07	372565.7531170998	1.0638674960529624	1.6143591892877163	4.914269699660443	4.525689932367289	2.5185802740103096	4021900.7071290547	-264949.29229844315	529908.5845968863
KY15_US-Vir17-VA2	dadi_objects_duos/probs.KY15.US-Vir17-VA2.delim	4392156	6158327.167924522	40432881.5387694	2269334.0229355884	24.207842427602436	153.84831999333858	3.930912042752181e-06	3.8050298207368638e-06	201563.79240547254	1.5029551336328062	9.867745772386574	4.15377458377965	32.213659457803566	31.18205992372855	4021900.7071290547	-877526.7947411531	1755063.5894823063
KY15_US-Vir17-VA2	dadi_objects_duos/probs.KY15.US-Vir17-VA2.delim	4392156	17280980.069262337	10797297.521339675	2297749.26082288	80.2553396238436	29.756211996803355	4.644142826516749e-06	2.7558944206171463e-06	215230.02326284867	3.9496744108476554	2.4677888380994197	3.9387353760640558	40.63896477310882	24.115687320897568	4021900.7071290547	-915669.1093752808	1831348.2187505616
KY15_US-Vir17-VA2	dadi_objects_duos/probs.KY15.US-Vir17-VA2.delim	4392156	7853739.3389811525	64397538.030830026	4881495.610983745	4.702877782693546	72.33531028382704	5.988074698827017e-07	1.1232620453470882e-06	434678.19328811317	0.8888007440886649	7.287812499097404	4.143258892779458	10.582524404872453	19.851034941633245	4021900.7071290547	-751095.8835111917	1502201.7670223834
KY15_US-Vir17-VA2	dadi_objects_duos/probs.KY15.US-Vir17-VA2.delim	4392156	10216714.43837333	20445109.843097184	1748551.6122014935	54.21558865736151	158.97394733412725	5.306558090116644e-06	7.775646526438258e-06	130450.63913203345	3.8526612356735637	7.709727293124747	4.945261550601009	28.14448784406707	41.239836712744534	4021900.7071290547	-1021943.1997284536	2043896.3994569073
KY15_US-Vir17-VA2	dadi_objects_duos/probs.KY15.US-Vir17-VA2.delim	4392156	20405148.59290047	43874055.60408482	1436855.2527700425	22.405604886322248	233.05701205961	1.098036840276566e-06	5.311955068906637e-06	230068.00149077742	4.362940811914995	9.380961226907697	2.3041663043292964	10.270872721964759	49.68723490533689	4021900.7071290547	-1446396.7800722711	2892803.5601445423
KY15_US-Vir17-VA2	dadi_objects_duos/probs.KY15.US-Vir17-VA2.delim	4392156	13849268.217584366	69920548.94810614	639605.3664974936	13.343463610684257	138.87815573171918	9.634778820834814e-07	1.9862280519964482e-06	614516.9110267403	1.1086354639669898	5.597147734166054	0.38400358721911004	24.07186860672457	49.6246167968662	4021900.7071290547	-1194240.5614478453	2388491.1228956906
KY15_US-Vir17-VA2	dadi_objects_duos/probs.KY15.US-Vir17-VA2.delim	4392156	13252799.340498352	17849260.295626823	3381734.2962832022	13.2318607411882	68.88550384189116	9.984200621489704e-07	3.8592917970258144e-06	281469.0748676837	2.316182181919369	3.1195023477671606	4.432674257052454	11.425578561547564	44.16441865555715	4021900.7071290547	-870425.9483309718	1740861.8966619435
KY15_US-Vir17-VA2	dadi_objects_duos/probs.KY15.US-Vir17-VA2.delim	4392156	14933127.763353523	10915785.155747894	3553628.6737707946	46.21558469469271	15.143055268037791	3.0948362209896543e-06	1.3872621210453154e-06	282054.85982614965	2.6044317036199076	1.9037818051286137	4.648314237028863	35.48995708388707	15.908393732142821	4021900.7071290547	-821179.1922747532	1642368.3845495065
KY15_US-Vir17-VA2	dadi_objects_duos/probs.KY15.US-Vir17-VA2.delim	4392156	2231356.498768684	3433176.8251335546	41107.1992670862	2.4497450404330428	0.24538202575066534	1.0978725460431225e-06	7.147375106177925e-08	1088434.2041551876	0.10084690183758276	0.15516357268162348	0.013933901253508999	48.58344670574883	3.1628818737521467	4021900.7071290547	-99135.15983520534	198280.31967041068
KY15_US-Vir17-VA2	dadi_objects_duos/probs.KY15.US-Vir17-VA2.delim	4392156	7358013.750204101	12476627.143849758	13389271.379564859	1.215934023567512	2.223501306221044	1.6525302409686088e-07	1.7821333286513245e-07	1112941.2510734964	0.3252251591452254	0.5514685329776152	4.438556224575979	7.477490528489841	8.063928123751346	4021900.7071290547	-303876.60664365476	607763.2132873095
KY15_US-Vir17-VA2	dadi_objects_duos/probs.KY15.US-Vir17-VA2.delim	4392156	5779545.418018391	3339096.0353730754	168724.02530141943	1.7056753651327652	3.464275700137412	2.951227547784516e-07	1.0374890878963145e-06	1180214.6153987036	0.24089538058821647	0.13917579188046136	0.05274398761155753	14.161129706745395	49.78273381211141	4021900.7071290547	-141705.37947550532	283420.75895101065
