Pair_name	fs_name	L	pop1_size	pop2_size	divergence_time	mig_pop1	mig_pop2	Mij	Mji	theta	nu1	nu2	Ts	m12	m21	fs_sanitycheck	-2LL_model	AIC
KY19_US-Vir18-VA4	dadi_objects_duos/probs.KY19.US-Vir18-VA4.delim	3880599	10346894.326347213	11603547.570925727	3333496.586326981	1.5732054425757125	2.7122527561282337	1.5204614959386607e-07	2.3374340817321705e-07	226637.45058752885	1.9842442364428312	2.2252350960298153	4.794533641646411	1.5856973790645943	2.4377224329845757	3659203.043530913	-507357.1386205768	1014724.2772411536
KY19_US-Vir18-VA4	dadi_objects_duos/probs.KY19.US-Vir18-VA4.delim	3880599	13845688.993158987	12602870.970744645	1341921.2411882554	156.11338525523024	141.1307431501271	1.1275234142003642e-05	1.1198301044082526e-05	91775.87302948044	6.5569645810041175	5.968397716788778	4.7662468874081245	47.617577714999165	47.292673795224474	3659203.043530913	-2205855.2923276387	4411720.584655277
KY19_US-Vir18-VA4	dadi_objects_duos/probs.KY19.US-Vir18-VA4.delim	3880599	2330764.18481973	16556934.723487368	9332283.144398844	1.5497609338263445	1.9067656205991865	6.649153714991587e-07	1.1516416851570256e-07	634131.0379400792	0.15974825230974032	1.1347957905437485	4.797190093960138	19.40254007688885	3.360544049402124	3659203.043530913	-324080.08173282584	648170.1634656517
KY19_US-Vir18-VA4	dadi_objects_duos/probs.KY19.US-Vir18-VA4.delim	3880599	10911782.353281938	8054390.612378515	5467603.4521451825	9.754406531693792	13.177061685805317	8.939333846555286e-07	1.6360097641097695e-06	377371.06629384944	1.2567355085468597	0.9276430150971715	4.722874897241923	15.523404034270719	28.409768566898563	3659203.043530913	-1202484.2551809968	2404978.5103619937
KY19_US-Vir18-VA4	dadi_objects_duos/probs.KY19.US-Vir18-VA4.delim	3880599	30310081.402428128	24804575.683589835	684122.9118739666	64.51330018699583	126.10522386955684	2.1284436465362874e-06	5.083950053335736e-06	186098.01467912743	7.078840921379173	5.793044335815484	1.1983134317725819	18.227080083734016	43.536771534756454	3659203.043530913	-3512487.120622194	7024984.241244388
KY19_US-Vir18-VA4	dadi_objects_duos/probs.KY19.US-Vir18-VA4.delim	3880599	173925978.14119643	1938803.7282333963	4507061.947803551	76.60481342893445	1.2722510548197912	4.4044491942856976e-07	6.562041511953579e-07	1627096.5678059522	4.645879224549817	0.05178897400920089	0.9029386226779231	32.97753115239771	49.13212046231159	3659203.043530913	-1358120.5721837792	2716251.1443675584
KY19_US-Vir18-VA4	dadi_objects_duos/probs.KY19.US-Vir18-VA4.delim	3880599	12856541.593264299	11072317.155292924	2558856.1722755823	3.137763856864385	1.9793417008804217	2.440597134231105e-07	1.787649028761999e-07	217976.6477251682	2.563486177416866	2.20772684268681	3.8266076759806853	2.448044295699069	1.7931038048815466	3659203.043530913	-702818.9369078996	1405647.8738157991
KY19_US-Vir18-VA4	dadi_objects_duos/probs.KY19.US-Vir18-VA4.delim	3880599	20663098.685708106	3926167.3982010195	7338242.298909092	6.374689582954763	1.7880606732406283	3.0850598353691734e-07	4.554214051239696e-07	485195.76708444406	1.8509523413181224	0.3516969477154689	4.930069888761408	6.888010502112813	10.168189885385138	3659203.043530913	-775954.2467856464	1551918.4935712928
KY19_US-Vir18-VA4	dadi_objects_duos/probs.KY19.US-Vir18-VA4.delim	3880599	1683547.248553354	7360308.559225539	119275.70622176335	1.853456616766842	0.887650755298126	1.1009234331614325e-06	1.2059966619001714e-07	979982.811457164	0.07466612981314932	0.32643322295837046	0.039674509848190306	49.646516336258074	5.4384829292411005	3659203.043530913	-169492.3645941199	338994.7291882398
KY19_US-Vir18-VA4	dadi_objects_duos/probs.KY19.US-Vir18-VA4.delim	3880599	3253810.559770171	15996499.200723642	6240889.026477774	1.6744597332132147	2.2452126903512455	5.146150036870887e-07	1.4035650314349264e-07	413447.14502419723	0.3420495764733828	1.6815962933781885	4.920446279162498	9.790742912049861	2.670334965880304	3659203.043530913	-339508.04060440214	679026.0812088043
KY19_US-Vir18-VA4	dadi_objects_duos/probs.KY19.US-Vir18-VA4.delim	3880599	7378566.260646676	14460837.41128025	4183915.850051301	1.092816271245819	2.769715984798485	1.4810685879102504e-07	1.9153219872577738e-07	315879.8823984694	1.015235520264792	1.9897030499010495	4.31756620020074	2.152833011517943	2.7840495946731614	3659203.043530913	-460395.0824861976	920800.1649723952
KY19_US-Vir18-VA4	dadi_objects_duos/probs.KY19.US-Vir18-VA4.delim	3880599	16401528.856376909	23540738.11749047	2862654.9166153125	6.260100964786724	59.72384814924742	3.8167789232360485e-07	2.5370422903126114e-06	190720.18870619463	3.7377001218138632	5.3646352422275925	4.892719996982231	3.349707446165461	22.265762890692972	3659203.043530913	-1765584.6885878406	3531179.3771756813
KY19_US-Vir18-VA4	dadi_objects_duos/probs.KY19.US-Vir18-VA4.delim	3880599	8600982.560882812	11967440.804623656	22703322.332982875	0.7056416088748076	2.1956226268575407	8.204197646953256e-08	1.8346634528655912e-07	2246722.020959354	0.16638551496366485	0.23150945685327645	3.2939583606973213	8.482007691942476	18.96788715848492	3659203.043530913	-471754.4758833318	943518.9517666636
