Pair_name	fs_name	L	pop1_size	pop2_size	divergence_time	mig_pop1	mig_pop2	Mij	Mji	theta	nu1	nu2	Ts	m12	m21	fs_sanitycheck	-2LL_model	AIC
KY13_US-Vir17-VA2	dadi_objects_duos/probs.KY13.US-Vir17-VA2.delim	4430374	42444429.55637279	21765183.372328125	792441.602676552	141.75778260207878	62.106446918942005	3.339844217102799e-06	2.8534768513782915e-06	312425.71131902916	6.7411244714904495	3.4567977892790105	0.9439307941171152	42.0576072142268	35.93293603204695	3901018.9528128263	-1251887.5375050702	2503785.0750101404
KY13_US-Vir17-VA2	dadi_objects_duos/probs.KY13.US-Vir17-VA2.delim	4430374	21679449.450103886	7646997.46916243	2543002.479566143	8.955880800647536	23.18061793375223	4.1310462340198495e-07	3.0313358971584945e-06	190710.38985348173	5.640690974522548	1.989642297226076	4.962403606169741	3.1754552203263002	23.301291861426787	3901018.9528128263	-643980.8452932239	1287971.6905864477
KY13_US-Vir17-VA2	dadi_objects_duos/probs.KY13.US-Vir17-VA2.delim	4430374	26165366.174062975	1266552.0461873733	3665431.888123934	18.119656954971425	4.9694644963011205	6.925053841949652e-07	3.923616491924201e-06	293170.14392908046	4.428590142836005	0.2143688672201448	4.652914450736424	8.183036303001776	46.36367734497341	3901018.9528128263	-292267.10577751324	584544.2115550265
KY13_US-Vir17-VA2	dadi_objects_duos/probs.KY13.US-Vir17-VA2.delim	4430374	17555155.887091402	25432446.014138862	1731858.7660726835	37.28526427181996	180.18855391966196	2.123892519760331e-06	7.084987178169505e-06	138130.15992772253	6.306299435161083	9.136040771455761	4.665987936432743	11.824768124372316	39.44565450772397	3901018.9528128263	-748814.12680419	1497638.25360838
KY13_US-Vir17-VA2	dadi_objects_duos/probs.KY13.US-Vir17-VA2.delim	4430374	11239802.553829663	46137976.49909334	3099104.8745435257	9.577325154254888	101.22464900812312	8.52090159803712e-07	2.193955103560129e-06	310176.3202012967	1.7980777012049238	7.380882922491398	3.718324496784856	10.652849037432533	27.42887268938145	3901018.9528128263	-583690.6578446887	1167391.3156893775
KY13_US-Vir17-VA2	dadi_objects_duos/probs.KY13.US-Vir17-VA2.delim	4430374	20862866.5046212	16433630.325363612	1644197.5118467596	20.146968274326483	32.13264151689723	9.656855288732187e-07	1.9552978179936185e-06	123526.29368916106	8.380558858776286	6.601346280702822	4.953523524009198	4.808025004974025	9.735178295623717	3901018.9528128263	-1064967.7677348212	2129945.5354696424
KY13_US-Vir17-VA2	dadi_objects_duos/probs.KY13.US-Vir17-VA2.delim	4430374	37359358.5965535	8087525.88677078	1734298.0768054195	99.07584356179802	22.71987073955969	2.651968537033129e-06	2.8092485956334133e-06	193405.52463518016	9.584930060838026	2.0749384599195513	3.337140725403766	20.67325331180052	21.899320079536793	3901018.9528128263	-708329.5776758947	1416669.1553517894
KY13_US-Vir17-VA2	dadi_objects_duos/probs.KY13.US-Vir17-VA2.delim	4430374	7432518.065094264	28210725.94398027	2886536.889269286	22.16401786787906	114.89033890242513	2.982033501131889e-06	4.072576477846397e-06	224377.66522922288	1.6436705020199813	6.238684880223305	4.787592097764889	26.96893062282336	36.831589063467106	3901018.9528128263	-509877.9251681182	1019765.8503362364
KY13_US-Vir17-VA2	dadi_objects_duos/probs.KY13.US-Vir17-VA2.delim	4430374	7744818.091760216	25889856.37191529	2976581.4445765032	19.096475473160865	89.22726777797165	2.465710007247011e-06	3.4464180293701168e-06	250773.0318214857	1.5324587861120706	5.122797901545539	4.4172969318330635	24.92266108064105	34.83536516287396	3901018.9528128263	-511765.6339461937	1023541.2678923873
KY13_US-Vir17-VA2	dadi_objects_duos/probs.KY13.US-Vir17-VA2.delim	4430374	13959484.181481631	27713537.806530844	6201737.413400267	1.3297071337364872	18.92968050962378	9.525474698416505e-08	6.830481420947598e-07	549738.71805051	1.260002648334639	2.501462846118198	4.198331259698115	2.110641807767591	15.134888402599382	3901018.9528128263	-502184.29790704953	1004378.5958140991
