Pair_name	fs_name	L	pop1_size	pop2_size	divergence_time	mig_pop1	mig_pop2	Mij	Mji	theta	nu1	nu2	Ts	m12	m21	fs_sanitycheck	-2LL_model	AIC
KY2_US-Vir18-VA3	dadi_objects_duos/probs.KY2.US-Vir18-VA3.delim	4395132	11585450.866862372	22243416.776103575	1546128.5332895718	54.71825927140991	182.40940906691526	4.723015090238692e-06	8.200602043427084e-06	149155.98085561921	3.82350984606535	7.3409247538935265	3.8269792708126205	28.62200515985003	49.69657507255276	4009316.195345518	-949216.689570114	1898443.379140228
KY2_US-Vir18-VA3	dadi_objects_duos/probs.KY2.US-Vir18-VA3.delim	4395132	26774937.22194432	16164616.45523348	4645866.793495127	72.41902137247038	4.43037174670897	2.704731696368531e-06	2.7407837105065283e-07	369678.29197401344	3.565286689792501	2.1524417187507314	4.639743711414576	40.624515038191866	4.116600889226715	4009316.195345518	-786922.7270819865	1573855.454163973
KY2_US-Vir18-VA3	dadi_objects_duos/probs.KY2.US-Vir18-VA3.delim	4395132	26327143.264810055	11904465.473285763	3001027.9131181384	49.838998854586535	8.894870790372769	1.8930652047312477e-06	7.47187751548637e-07	230285.5984323957	5.6276477163033105	2.5446793547135576	4.811211437045545	17.71219570486007	6.990956069884902	4009316.195345518	-798652.3195680294	1597314.6391360587
KY2_US-Vir18-VA3	dadi_objects_duos/probs.KY2.US-Vir18-VA3.delim	4395132	2260106.2442547563	24446253.873712637	3342641.5614106758	4.83530319818015	11.503684797114845	2.1394141140362784e-06	4.705704545384314e-07	247670.79607715973	0.44920439902654946	4.858782549584308	4.982716705780242	21.528298514700733	4.7352128561913265	4009316.195345518	-390265.9359592928	780541.8719185856
KY2_US-Vir18-VA3	dadi_objects_duos/probs.KY2.US-Vir18-VA3.delim	4395132	2068745.9700241624	2204834.525866587	35462.6319489853	2.1042401072108463	1.4765725798344103	1.017157320280493e-06	6.696976859313553e-07	1120530.5522143908	0.09088106510015746	0.09685950473562288	0.011684185667308881	46.30755823321002	30.48895581006121	4009316.195345518	-79879.1928777259	159768.3857554518
KY2_US-Vir18-VA3	dadi_objects_duos/probs.KY2.US-Vir18-VA3.delim	4395132	147150327.19877985	138067283.05560255	65595.09171417824	66.72845951164211	66.30152287410472	4.534713634819252e-07	4.80211686699185e-07	845559.4470373959	8.566571254636003	8.037788571357146	0.02864035420739627	15.578802190089865	16.49745381717847	4009316.195345518	-1022337.8566600052	2044685.7133200103
KY2_US-Vir18-VA3	dadi_objects_duos/probs.KY2.US-Vir18-VA3.delim	4395132	5504218.126886376	23676102.423680767	1818544.3143804397	42.48615851664901	52.292503665416056	7.71883627015388e-06	2.208661828270909e-06	135889.11249842227	1.9938887342212908	8.576606668666091	4.940721946657851	42.61637852449365	12.194217523455356	4009316.195345518	-891775.8366583659	1783561.6733167318
KY2_US-Vir18-VA3	dadi_objects_duos/probs.KY2.US-Vir18-VA3.delim	4395132	10796380.683539294	20864018.228361282	2169866.591743772	33.31984712877536	135.05651538443294	3.0862052854042535e-06	6.473178555837595e-06	187551.64188867377	2.833656899955059	5.476045255029183	4.271332203220475	23.51720642629939	49.32629629398971	4009316.195345518	-774469.591734817	1548949.183469634
KY2_US-Vir18-VA3	dadi_objects_duos/probs.KY2.US-Vir18-VA3.delim	4395132	4727596.088958039	17413281.12606036	6395132.503881835	2.4467594420567065	0.6364691269283584	5.175483260449121e-07	3.6550786857499924e-08	476718.5207064432	0.4881668511977807	1.7980780202828532	4.952662223951849	10.02427524955152	0.7079438375296265	4009316.195345518	-252567.34203120493	505144.68406240985
KY2_US-Vir18-VA3	dadi_objects_duos/probs.KY2.US-Vir18-VA3.delim	4395132	207132599.27705052	16577858.665947137	5600863.954628206	235.59538912817263	0.20308224941435107	1.137413376505992e-06	1.2250209964179861e-08	1044174.9404052116	9.76484006376506	0.7815290255502099	1.980308925013349	48.25381421297613	0.519704944474398	4009316.195345518	-884452.2279605307	1768914.4559210613
KY2_US-Vir18-VA3	dadi_objects_duos/probs.KY2.US-Vir18-VA3.delim	4395132	16169940.648586975	5879268.437089349	3671157.531967187	1.7543815866382662	1.7257927447969024	1.084964765650871e-07	2.9353868823368286e-07	272446.3381209454	2.9215773998509342	1.0622635028013026	4.974772592013169	1.2009824464878314	3.2492742906930383	4009316.195345518	-352661.1917182118	705332.3834364236
