Pair_name	fs_name	L	pop1_size	pop2_size	divergence_time	mig_pop1	mig_pop2	Mij	Mji	theta	nu1	nu2	Ts	m12	m21	fs_sanitycheck	-2LL_model	AIC
KY13_US-Vir18-VA4	dadi_objects_duos/probs.KY13.US-Vir18-VA4.delim	3946179	2677448.7370337853	6847623.1223438345	107962.25829006538	2.938591528567373	1.3456860083899722	1.0975341891411505e-06	1.965187020878808e-07	974151.1207830299	0.12147576248443302	0.31067643928611094	0.03673682937843019	48.38152843772354	8.662942136726956	3635095.4013793375	-128661.42323241208	257332.84646482416
KY13_US-Vir18-VA4	dadi_objects_duos/probs.KY13.US-Vir18-VA4.delim	3946179	37393938.03788554	45123799.734560706	640053.1239332911	68.80139531304707	119.79270845771269	1.8399077209611133e-06	2.65475667302819e-06	221579.14000018657	7.45876862658437	9.000602756292338	0.957509727232483	18.448459459602148	26.6188191394105	3635095.4013793375	-2054822.3633410532	4109654.7266821065
KY13_US-Vir18-VA4	dadi_objects_duos/probs.KY13.US-Vir18-VA4.delim	3946179	18511915.30720106	20213767.98097455	2953347.887972505	3.3631304692695823	37.10442001773146	1.816738253961943e-07	1.835601361045333e-06	209079.2846371544	3.91322800578985	4.272982111954551	4.682304435985001	1.7188522949818583	17.366990567980228	3635095.4013793375	-724045.0108194941	1448100.0216389883
KY13_US-Vir18-VA4	dadi_objects_duos/probs.KY13.US-Vir18-VA4.delim	3946179	23796120.56965453	6088919.659023334	2902896.6798362625	89.04438181215706	23.329952484932836	3.741970526309608e-06	3.8315421768391295e-06	197533.70282954973	5.324266184439607	1.3623661447424804	4.871317305065531	33.44850866862856	34.2491665327499	3635095.4013793375	-528663.8106866817	1057337.6213733633
KY13_US-Vir18-VA4	dadi_objects_duos/probs.KY13.US-Vir18-VA4.delim	3946179	19732605.36401358	10907243.275771331	1772034.38102492	111.42835406144205	41.35924777945729	5.646915448106732e-06	3.791906601306871e-06	121294.18016848041	7.190171855726991	3.9743841311519033	4.842707359870729	30.99462886208737	20.812909077044882	3635095.4013793375	-727540.9496749153	1455091.8993498306
KY13_US-Vir18-VA4	dadi_objects_duos/probs.KY13.US-Vir18-VA4.delim	3946179	14514923.952690266	27871092.928970817	1485603.8099207014	29.15872330970485	90.69010353893881	2.0088788204984312e-06	3.253912710565803e-06	128833.38034647373	4.979447600212223	9.56137608800444	3.8223517293714737	11.71162974321172	18.970094409886723	3635095.4013793375	-1051700.523883507	2103411.047767014
KY13_US-Vir18-VA4	dadi_objects_duos/probs.KY13.US-Vir18-VA4.delim	3946179	11445790.610231185	14817191.699903257	1781284.1192161008	55.52076237136219	98.06886281803368	4.850758174951513e-06	6.6185863559201965e-06	163111.09657490687	3.1013950756317112	4.0149227727173	3.6199763569475203	35.803734137324234	48.852178918331056	3635095.4013793375	-658682.6108310171	1317375.2216620343
KY13_US-Vir18-VA4	dadi_objects_duos/probs.KY13.US-Vir18-VA4.delim	3946179	10933926.956194805	12329854.404315587	2206416.828956567	51.147362589326214	85.77101719155282	4.67785844868369e-06	6.956369019372361e-06	150236.18952549357	3.2165952190179845	3.6272558694604426	4.868207115859708	31.80217534797016	47.29250997355823	3635095.4013793375	-579681.6558367084	1159373.3116734168
KY13_US-Vir18-VA4	dadi_objects_duos/probs.KY13.US-Vir18-VA4.delim	3946179	35700834.55261825	14357304.078762762	3020967.065657076	43.996293886291504	3.889707894471303	1.232360375818298e-06	2.7092188569196186e-07	242968.52205332357	6.494162630279709	2.6116663318456115	4.121468872509439	13.54948940796592	2.9787173399922993	3635095.4013793375	-668464.572386287	1336939.144772574
KY13_US-Vir18-VA4	dadi_objects_duos/probs.KY13.US-Vir18-VA4.delim	3946179	21558023.279771313	16879501.518823024	2551328.6305018906	4.373656510190365	47.403128595912136	2.0287836474758463e-07	2.8083251476976952e-06	175214.07373343484	5.437944279686042	4.2578017259293555	4.826735059873163	1.6085698143427378	22.26648005107161	3635095.4013793375	-817232.2905389168	1634474.5810778337
KY13_US-Vir18-VA4	dadi_objects_duos/probs.KY13.US-Vir18-VA4.delim	3946179	12194920.262302803	133334765.69595954	1268837.8063226293	3.706542989084496	195.79144084892278	3.039415518396e-07	1.4684200315421251e-06	716314.9063112523	0.7524363706574454	8.226862088869764	0.5871623054955228	9.852110114894854	47.598085086125785	3635095.4013793375	-734998.0022825229	1470006.0045650457
KY13_US-Vir18-VA4	dadi_objects_duos/probs.KY13.US-Vir18-VA4.delim	3946179	15500255.328103708	4758440.11061744	6703395.232012671	1.3786112352977054	2.092080124360938	8.894119523296677e-08	4.39656710125007e-07	451197.67900217016	1.5183321880190697	0.46611443694168947	4.924748024517488	1.8159546984199095	8.976680225086682	3635095.4013793375	-278259.2042740358	556528.4085480716
KY13_US-Vir18-VA4	dadi_objects_duos/probs.KY13.US-Vir18-VA4.delim	3946179	2682121.635996181	22865347.218041822	4069747.421092617	9.259305667388098	33.290907446433096	3.4522318239116883e-06	1.455954599288351e-06	294273.9347598295	0.40282969452045453	3.43416223609369	4.58428601757231	45.97131638178147	19.388080793935362	3635095.4013793375	-465490.8345099618	930991.6690199235
KY13_US-Vir18-VA4	dadi_objects_duos/probs.KY13.US-Vir18-VA4.delim	3946179	37424302.29478124	833820.9565520266	4552323.209875502	25.819715530988148	3.0210569349542027	6.899184205924039e-07	3.6231482444945035e-06	304422.39265071135	5.4334030378553075	0.12105730876882556	4.956927184562844	9.504067837816722	49.9111861262883	3635095.4013793375	-321447.8457015627	642905.6914031254
KY13_US-Vir18-VA4	dadi_objects_duos/probs.KY13.US-Vir18-VA4.delim	3946179	15071524.09225192	16093006.135904292	1386560.2104791035	147.20180553913607	57.52905963287495	9.766882542078852e-06	3.574786410136561e-06	104429.77287695301	6.378633397376665	6.810949295794079	4.401193321432797	46.15465300127631	16.893110529658617	3635095.4013793375	-940164.6485387039	1880339.2970774078
KY13_US-Vir18-VA4	dadi_objects_duos/probs.KY13.US-Vir18-VA4.delim	3946179	4589.402540223304	6434.147819985414	36.18795845977396	2.1602844257063816e-05	8.559322692001147e-10	4.707114720865758e-09	1.3302962461345116e-13	931896.5399875244	0.00021766232116561464	0.0003051533477280384	1.2872189637528921e-05	0.1984987033251995	5.609850100435056e-06	3635095.4013793375	-122996.65761729515	246003.3152345903
KY13_US-Vir18-VA4	dadi_objects_duos/probs.KY13.US-Vir18-VA4.delim	3946179	19258584.02459328	12804142.617300667	1792152.5766539003	15.007931684664054	10.1386030979214	7.792853132659636e-07	7.918221001554879e-07	129717.63727645455	6.561756752313719	4.36260885895711	4.579646925768759	4.574363924530473	4.647954206165094	3635095.4013793375	-907473.0627004625	1814956.125400925
KY13_US-Vir18-VA4	dadi_objects_duos/probs.KY13.US-Vir18-VA4.delim	3946179	10603099.417565415	117728422.84187327	3683397.5723531544	4.713354067762643	187.45221671474968	4.445260656477821e-07	1.592242656359423e-06	645612.2352611064	0.7258650485199856	8.05943092608662	1.8911801058821538	12.986860511807295	46.5174820490136	3635095.4013793375	-698993.8753276328	1397997.7506552655
KY13_US-Vir18-VA4	dadi_objects_duos/probs.KY13.US-Vir18-VA4.delim	3946179	39556918.46466846	1701797.7317471998	5728659.712604317	36.42553007852254	4.356682443690096	9.208384144244497e-07	2.560047156260564e-06	386726.99665977707	4.5207736768838105	0.19449043777095437	4.910261038305982	16.114732867419644	44.80099375189677	3635095.4013793375	-350680.67153883114	701371.3430776623
KY13_US-Vir18-VA4	dadi_objects_duos/probs.KY13.US-Vir18-VA4.delim	3946179	1561789.8701641734	16986321.12664719	822131.9784474372	0.6921476454799484	0.8044285902267685	4.431759090659173e-07	4.735743450445111e-08	882428.3916861735	0.0782236240317617	0.8507748851988302	0.30882902751328617	17.6966397056447	1.8910492169471358	3635095.4013793375	-745156.4284464656	1490322.8568929313
KY13_US-Vir18-VA4	dadi_objects_duos/probs.KY13.US-Vir18-VA4.delim	3946179	17156259.822975334	4647471.309250036	4600261.217687152	1.5063304730277547	4.596713082606513	8.78006330383564e-08	9.890783130726386e-07	573351.7679877335	1.3225017717470005	0.35825343659085485	2.6596064801447405	2.278001444244449	25.661794769361627	3635095.4013793375	-269943.2127798875	539896.425559775
KY13_US-Vir18-VA4	dadi_objects_duos/probs.KY13.US-Vir18-VA4.delim	3946179	29537053.077188034	10739649.524172451	4443903.8582297815	46.175225905800126	5.5102043926021205	1.5632983353191058e-06	5.130711556461813e-07	447949.8655124845	2.9142885946565067	1.0596330662071454	3.288450352952699	31.68884920351725	10.400212240120757	3635095.4013793375	-559444.9039442795	1118899.807888559
KY13_US-Vir18-VA4	dadi_objects_duos/probs.KY13.US-Vir18-VA4.delim	3946179	17791785.027068675	3710459.714545023	5190935.755195469	1.87403221688259	3.4328911957040606	1.0533132083326157e-07	9.251929571549066e-07	349479.5872131314	2.250051778043823	0.469246141709229	4.923567375585929	1.6657680815788678	14.631515916997227	3635095.4013793375	-251186.11146195358	502382.22292390716
KY13_US-Vir18-VA4	dadi_objects_duos/probs.KY13.US-Vir18-VA4.delim	3946179	2253142.7295135995	5221191.675726424	75165.88898926355	2.4413835549987946	2.4102474721593063	1.0835458948159186e-06	4.616278470228674e-07	983946.8374977284	0.10120730802203881	0.23452697747267134	0.02532242010128506	48.245202895173556	20.554117041312782	3635095.4013793375	-112626.15870718857	225262.31741437715
KY13_US-Vir18-VA4	dadi_objects_duos/probs.KY13.US-Vir18-VA4.delim	3946179	47937030.85654451	8409370.440080253	1317302.0653020428	229.57877159200405	39.11695528020122	4.789173786733628e-06	4.651591407338206e-06	221956.18795598237	9.545499901497621	1.6745226659461354	1.9673161668321089	48.10199024903552	46.72012636878753	3635095.4013793375	-805335.1221729468	1610680.2443458936
KY13_US-Vir18-VA4	dadi_objects_duos/probs.KY13.US-Vir18-VA4.delim	3946179	15786464.524481565	42316711.75650339	3718767.4000023315	1.2622974198317296	41.10733270607429	7.996074218354373e-08	9.714207697094225e-07	280093.82883332984	2.4910138454768456	6.677335176412117	4.4010015370950795	1.0134808540898277	12.312496413625347	3635095.4013793375	-750368.1096779408	1500746.2193558817
KY13_US-Vir18-VA4	dadi_objects_duos/probs.KY13.US-Vir18-VA4.delim	3946179	33731449.447437935	4216243.90514215	3541469.4775547516	49.5078311513918	8.913384086063646	1.4677054191975186e-06	2.1140579830291226e-06	238598.38500296042	6.248306246543804	0.7810035904476357	4.920078690945732	15.846800460133213	22.825462507681685	3635095.4013793375	-472382.61390654347	944775.2278130869
KY13_US-Vir18-VA4	dadi_objects_duos/probs.KY13.US-Vir18-VA4.delim	3946179	3488375.177997949	16156862.006025167	7306632.177141134	2.8776129345215615	1.3856888585559024	8.249149783748556e-07	8.576472696487446e-08	618724.5360489325	0.24918428667102127	1.1541293376947295	3.9144968855639743	23.096263195123946	2.4012713537352623	3635095.4013793375	-260148.18008180207	520306.36016360414
KY13_US-Vir18-VA4	dadi_objects_duos/probs.KY13.US-Vir18-VA4.delim	3946179	6055085.217903792	14121724.910229115	5128638.526222344	1.6962448155186975	2.778109806613626	2.801355809994562e-07	1.9672595410786494e-07	350352.17943804	0.7638537938779253	1.7814667771947954	4.852363334487239	4.441281379011601	3.118901617675076	3635095.4013793375	-291788.0005215927	583586.0010431854
KY13_US-Vir18-VA4	dadi_objects_duos/probs.KY13.US-Vir18-VA4.delim	3946179	8457723.647494385	7065316.391312204	4235078.996112894	1.9060828003005215	2.9931413144588626	2.2536593529692847e-07	4.2363868065970105e-07	2604445.1138566956	0.14352682734656405	0.11989779852231676	0.5390168621156061	26.56064842425644	49.92821138249247	3635095.4013793375	-208958.38254625566	417926.7650925113
KY13_US-Vir18-VA4	dadi_objects_duos/probs.KY13.US-Vir18-VA4.delim	3946179	4698280.773055116	63156681.25896577	4030323.592411222	15.090556882231626	207.29701191718314	3.2119316854745576e-06	3.2822657521725798e-06	305210.04076519946	0.6803540178888373	9.14566496270101	4.377207607694381	44.3608959025719	45.33229956763289	3635095.4013793375	-567364.3032467383	1134738.6064934765
KY13_US-Vir18-VA4	dadi_objects_duos/probs.KY13.US-Vir18-VA4.delim	3946179	2665307.25328784	25934390.679469943	4258126.352302097	7.458465539959729	32.92036967908689	2.7983511209670845e-06	1.269371240911673e-06	290128.81626388995	0.4060235451460382	3.9507539822627615	4.865009846417637	36.73907894812885	16.66536049922907	3635095.4013793375	-464828.048853417	929666.097706834
